"Term","Campus","CRN","Course","Section","Cr Hrs","Course Title","Course Additional Information","Instructional Method","Instructor","Room","Session","Days","Time","Actual Enrolled","Max Enrolled","CCE Reserved","FYS Reserved","Un- reserved Available","Cross List Enrolled","Syllabus_Link"
202110,Guilford,10414,ENGL 101,002,4,Writing Seminar,Minimum grade to move on to ENGL 102: C- Online synchronous course.,,"Spellman, Rod", ,Twelve Week Course,MWF,10:00am - 11:15am,18,18,0/0,0/0,0,,
202110,Guilford,10692,ENGL 101,003,4,Writing Seminar,Minimum grade to move on to ENGL 102: C- Online synchronous course.,,"Wolf Berkley, Selena", ,Twelve Week Course,MWF,2:30pm - 3:45pm,20,18,0/0,0/0,0,,
202110,Guilford,10417,ENGL 102,003,4,College Reading and Writing,Online synchronous course.,,"Porter, Christopher", ,Twelve Week Course,MWF,8:30am - 9:45am,20,20,0/0,0/0,0,,
202110,Guilford,10418,ENGL 102,004,4,College Reading and Writing,Online synchronous course.,,"Smith, Virginia", ,Twelve Week Course,MWF,10:00am - 11:15am,20,20,0/0,0/0,0,,
202110,Guilford,10419,ENGL 102,005,4,College Reading and Writing,Online synchronous course.,,"Armstrong, Matthew", ,Twelve Week Course,MWF,10:00am - 11:15am,19,20,0/0,0/0,1,,
202110,Guilford,10420,ENGL 102,007,4,College Reading and Writing,Online synchronous course.,,"Boyd, Frank", ,Twelve Week Course,MWF,11:30am - 12:45pm,19,20,0/0,0/0,1,,
202110,Guilford,10421,ENGL 102,008,4,College Reading and Writing,Online synchronous course.,,"Porter, Christopher", ,Twelve Week Course,MWF,11:30am - 12:45pm,20,20,0/0,0/0,0,,
202110,Guilford,10422,ENGL 102,009,4,College Reading and Writing,Online synchronous course.,,"Manthey, Katie", ,Twelve Week Course,MWF,11:30am - 12:45pm,20,20,0/0,0/0,0,,
202110,Guilford,10423,ENGL 102,010,4,College Reading and Writing,Online synchronous course.,,"Scudder, Shana", ,Twelve Week Course,MWF,2:30pm - 3:45pm,20,20,0/0,0/0,0,,
202110,Guilford,10424,ENGL 102,011,4,College Reading and Writing,Online synchronous course.,,"Cooke, Jason", ,Twelve Week Course,MWF,2:30pm - 3:45pm,21,20,0/0,0/0,0,,
202110,Guilford,10570,ENGL 102,014,4,College Reading and Writing,Online synchronous course.,,"Manthey, Katie", ,Twelve Week Course,MWF,10:00am - 11:15am,20,20,0/0,0/0,0,,
202110,Guilford,10651,ENGL 102,015,4,College Reading and Writing,Online synchronous course.,,"Cooke, Jason", ,Twelve Week Course,MWF,8:30am - 9:45am,20,20,0/0,0/0,0,,
202110,Guilford,10427,ENGL 151,001,4,"HP:Fairies,Rbls,Carbs & Witchs",Enrollment limited to students needing Hist Persp credit. Prerequisite: ENGL102. Online synchronous course.,,"McAlister, Caroline", ,Twelve Week Course,MWF,8:30am - 9:45am,18,18,0/0,0/0,0,,
202110,Guilford,10428,ENGL 151,002,4,"HP:Fairies,Rbls,Carbs & Witchs",Enrollment limited to students needing Hist Persp credit. Prerequisite: ENGL102. Online synchronous course.,,"McAlister, Caroline", ,Twelve Week Course,MWF,11:30am - 12:45pm,18,18,0/0,0/0,0,,
202110,Guilford,10429,ENGL 151,003,4,HP: Lit & Hist of the 1920s,Enrollment limited to students needing Hist Persp credit. Prerequisite: ENGL102. Online synchronous course.,,"Spellman, Rod", ,Twelve Week Course,MWF,11:30am - 12:45pm,18,18,0/0,0/0,0,,
202110,Guilford,10496,ENGL 151,004,4,HP: Hist & Lit of Key West,Enrollment limited to students needing Hist Persp credit. Prerequisite: Engl 102. Online synchronous course.,,"Malboeuf, Jennie", ,Twelve Week Course,MW,6:00pm - 8:00pm,12,18,0/0,0/0,6,,
202110,Guilford,10497,ENGL 151,005,4,HP: Hist & Lit of Key West,Enrollment limit to students needing Hist Persp Credit. Prerequisite: Engl 102. Online synchronous course.,,"Malboeuf, Jennie", ,Twelve Week Course,TR,6:00pm - 8:00pm,16,18,0/0,0/0,2,,
202110,Guilford,10116,ENGL 200,001,4,Intro to Literary Studies,Prerequiste: ENGL 102 and Historical Perspectives. Online synchronous.,,"Hayton, Heather", ,Twelve Week Course,TR,1:00pm - 3:00pm,14,20,0/0,0/0,6,,
202110,Guilford,10113,ENGL 205,001,4,Intro to Creative Writing,Prerequiste: ENGL 102. Online synchronous.,,"Mulhauser, Travis", ,3 Week Session,MTWRF,2:00pm - 5:00pm,18,18,0/0,0/0,0,,
202110,Guilford,10392,ENGL 210,001,4,Playwriting Workshop,Online asynchronous.,,"Da Luz, Amy", ,Twelve Week Course,TBA,TBA,6,16,0/0,0/0,10,11,
202110,Guilford,10117,ENGL 212,001,4,Fiction Workshop,"Prerequisite: ENG 102, HP & ENG 207 or instructor permission & portfolio. Online synchronous.",,"Mulhauser, Travis",BAUM 203,Twelve Week Course,TR,10:45am - 12:45pm,19,15,0/0,0/0,0,,
202110,Guilford,10498,ENGL 228,001,4,American Nature Writing,Online synchronous.,,"Hood, James", ,Twelve Week Course,MW,10:00am - 12:00pm,18,25,0/0,0/0,7,23,
202110,Guilford,10120,ENGL 275,001,1,Literary Magazine Practicum,"Prerequiste: ENMS or CRWT major or minor, or instructor permission. Online synchronous.",,"Malboeuf, Jennie", ,Twelve Week Course,T,4:30pm - 5:30pm,8,25,0/0,0/0,17,,
202110,Guilford,10121,ENGL 282,001,4,Journalism,Required Gulfordian meetings Mondays 7:30-8pm in Founders East. Online synchronous.,,"Fellers, Tracie", ,Twelve Week Course,MW,10:00am - 12:00pm,17,18,0/0,0/0,1,,
202110,Guilford,10122,ENGL 285,001,1,Guilfordian Practicum,"Meets MONDAYS only. Focus on editing, layout, graphic design, video, photography, Web or writing (Pre-req: Instructor permission). Online synchronous.",,"Fellers, Tracie", ,Twelve Week Course,MW,6:00pm - 8:00pm,0,12,0/0,0/0,12,,
202110,Guilford,10123,ENGL 285,002,2,Guilfordian Practicum,"Meets MONDAYS only. Focus on editing, layout, graphic design, video, photography, Web or writing (Pre-req: Instructor permission). Online synchronous.",,"Fellers, Tracie", ,Twelve Week Course,MW,6:00pm - 8:00pm,2,12,0/0,0/0,10,,
202110,Guilford,10555,ENGL 285,003,3,Guilfordian Practicum,"Meets MONDAYS only. Focus on editing, layout, graphic design, video, photography, Web or writing (Pre-req: Instructor permission). Online synchronous.",,"Fellers, Tracie", ,Twelve Week Course,MW,6:00pm - 8:00pm,0,12,0/0,0/0,12,,
202110,Guilford,10124,ENGL 285,004,4,Guilfordian Practicum,"Meets MONDAYS only. Focus on editing, layout, graphic design, video, photography, Web or writing (Pre-req: Instructor permission). Online synchronous.",,"Fellers, Tracie", ,Twelve Week Course,MW,6:00pm - 8:00pm,2,12,0/0,0/0,10,,
202110,Guilford,10794,ENGL 288,001,4,Shakespeare and Film,Online synchronous course.,,"Hayton, Heather", ,3 Week Session,MTWRF,9:00am - 12:00pm,16,24,0/0,0/0,8,18,
202110,Guilford,10125,ENGL 336,001,4,The Elizabethan Age,Prerequiste: ENGL 102 and Historical Perspectives. Hybrid course.,,"Kircher, Timothy",DUKE 204,Twelve Week Course,MW,2:45pm - 4:45pm,9,20,0/0,0/0,11,16,
202110,Guilford,10526,ENGL 350,001,4,Art of the Ghost Story,Prerequiste: ENGL 102 and Historical Perspectives. Online synchronous.,,"Dressler, Mylene", ,3 Week Session,MTWRF,2:00pm - 5:00pm,20,18,0/0,0/0,0,,
202110,Guilford,10127,ENGL 350,002,4,Writing & Persuasion,Prerequiste: ENGL 102 and Historical Perspectives. Online synchronous.,,"Budhecha, Parag", ,Twelve Week Course,TR,10:45am - 12:45pm,11,18,0/0,0/0,7,,
202110,Guilford,10830,ENGL 350,003,4,Teaching Assistant,,,"Hayton, Heather", ,3 Week Session,MTWRF,9:00am - 12:00pm,2,1,0/0,0/0,0,18,
202110,Guilford,10128,ENGL 400,001,4,Literature and Ethics,Online synchronous.,,"Hood, James", ,Twelve Week Course,TR,1:00pm - 3:00pm,7,18,0/0,0/0,11,,
202110,Guilford,10281,ENVS 101,001,4,Intro to Environmental Studies,Online synchronous for both class sessions (T and R).,,"Boyd, Frank",FRNK 205,Twelve Week Course,TR,1:00pm - 3:00pm,25,25,0/0,0/0,0,,
202110,Guilford,10140,FREN 102,001,4,Communicating in French II,Prerequisite: FREN 101 or exam placement or instructor permission. Corequisite: Associated lab. Hybrid course.,,"Starmer, Janet",DUKE 305,Twelve Week Course,MWF,10:00am - 11:15am,18,24,0/0,0/0,6,,
202110,Guilford,10141,FREN 102,002,0,Lab,Online synchronous.,,"Starmer, Janet", ,Twelve Week Course,T,9:30am - 10:30am,10,20,0/0,0/0,10,,
202110,Guilford,10142,FREN 102,003,0,Lab,Online synchronous.,,"Starmer, Janet", ,Twelve Week Course,T,10:45am - 11:45am,8,20,0/0,0/0,12,,
202110,Guilford,10143,FREN 204,001,4,Intermediate French II,Prerequiste: FREN 203 or placement. Online synchronous.,,"Starmer, Janet", ,Twelve Week Course,MWF,8:30am - 9:45am,5,25,0/0,0/0,20,,
202110,Guilford,10500,FREN 311,001,4,The Francophone World,Prerequisite: FREN 220 or placement. Online synchronous.,,"Bobroff, Maria", ,Twelve Week Course,TR,8:30am - 10:30am,9,20,0/0,0/0,11,,
202110,Guilford,10501,FREN 400,001,4,French Seminar,Online synchronous.,,"Bobroff, Maria", ,Twelve Week Course,TR,8:30am - 10:30am,1,20,0/0,0/0,19,,
202110,Guilford,10504,GEOL 141,001,4,Oceanography,Corequisite: Associated lab. Online synchronous.,,"Dobson, David", ,Twelve Week Course,MWF,11:30am - 12:45pm,25,24,,6/6,0,,
202110,Guilford,10505,GEOL 141,002,0,Lab,Online Synchronous.,,"Dobson, David", ,Twelve Week Course,M,2:30pm - 5:30pm,25,24,,6/6,0,,
202110,Guilford,10313,GEOL 223,001,4,Hydrology,Corequisite: Associated lab. Prerequisite: GEOL 121 or instructor permission and an understanding of algebra. Hybrid course. In-person components are outdoors and are  physically strenuous.,,"Peterson, Holly",FRNK 205,3 Week Session,MTWRF,9:00am - 12:00pm,11,20,0/0,0/0,9,,
202110,Guilford,10314,GEOL 223,002,0,Lab,Course taught on campus.,,"Peterson, Holly",FRNK 205,3 Week Session,MTWRF,2:00pm - 5:00pm,11,20,0/0,0/0,9,,
202110,Guilford,10502,GEOL 311,001,4,Optical Mineralogy,Corequisite: Associated lab. Prerequisite: CHEM 111 (may be taken concurrently with instructor permission). Hybrid course.,,"McCauley, Marlene",FRNK 212,Twelve Week Course,TR,1:00pm - 3:00pm,6,15,0/0,0/0,9,,
202110,Guilford,10503,GEOL 311,002,0,Lab,On Campus lab.,,"McCauley, Marlene",FRNK 212,Twelve Week Course,M,2:30pm - 5:30pm,6,15,0/0,0/0,9,,
202110,Guilford,10506,GERM 101,001,4,Communicating in German I,Corequisite: Associated lab. In-person course.,,"Limburg, David",DUKE 305,Twelve Week Course,MWF,11:30am - 12:45pm,17,17,0/0,0/0,0,,
202110,Guilford,10507,GERM 101,002,0,Lab,In-person course.,,"Limburg, David   Starmer, Janet",DUKE 305,Twelve Week Course,T,4:00pm - 5:15pm,9,9,0/0,0/0,0,,
202110,Guilford,10508,GERM 101,003,0,Lab,In-person course.,,"Limburg, David   Starmer, Janet",DUKE 305,Twelve Week Course,R,2:00pm - 3:15pm,8,8,0/0,0/0,0,,
202110,Guilford,10509,GERM 102,001,4,Communicating in German II,On Campus course.,,"Limburg, David",DUKE 305,3 Week Session,MTWRF,9:00am - 12:00pm,7,8,0/0,0/0,1,,
202110,Guilford,10154,GERM 202,001,4,Intermediate German II,Prerequiste: GERM 201 or placement. On Campus course.,,"Limburg, David",BINF ORANGERIE,Twelve Week Course,MWF,2:30pm - 3:45pm,6,25,0/0,0/0,19,,
202110,Guilford,10155,GERM 400,001,4,Seminar,Prerequiste: GERM 300 level or placement and Historical Perspectives. On Campus course.,,"Limburg, David",BINF ORANGERIE,Twelve Week Course,TR,10:45am - 12:45pm,6,25,0/0,0/0,19,,
202110,Guilford,10038,GST 110,001,2,Quantitative Literacy,Hybrid course.  In-person twice a week with students able participate remotely and synchronously.,,"Saulters, Andrew",DUKE 204,Twelve Week Course,TR,6:00pm - 8:00pm,5,18,0/0,0/0,13,,
202110,Guilford,10791,GST 150,001,0,Seminar Seminar,Online course. Enrollment limited to Early College Seniors at Guilford.,,"Winterich, Julie", ,Twelve Week Course,W,1:00pm - 1:45pm,47,100,0/0,0/0,53,,
202110,Guilford,10792,GST 150,002,0,Seminar Seminar,Online course. Enrollment limited to Early College Seniors at Guilford.,,"Winterich, Julie", ,3 Week Session,W,1:00pm - 1:45pm,47,100,0/0,0/0,53,,
202110,Guilford,10203,HIST 104,001,4,HP: The U.S. since 1877,Enrollment limited to students needing Hist Persp credit. Prerequisite: ENGL 102. Hybrid course.,,"Akins, Damon",DUKE 213,Twelve Week Course,MW,10:00am - 12:00pm,16,18,0/0,0/0,2,,
202110,Guilford,10568,HIST 221,001,4,HP:North Carolina History,Hybrid course.,,"Thuesen, Sarah",DUKE 213,Twelve Week Course,TR,1:00pm - 3:00pm,17,18,0/0,0/0,1,,
202110,Guilford,10727,HIST 221,002,4,North Carolina History,Hybrid course.,,"Thuesen, Sarah",DUKE 213,Twelve Week Course,TR,1:00pm - 3:00pm,6,6,0/0,0/0,0,,
202110,Guilford,10511,HIST 225,001,4,African American History,Online synchronous.,,"Holland, Johnnie", ,Twelve Week Course,MW,10:00am - 12:00pm,12,25,0/0,0/0,13,31,
202110,Guilford,10204,HIST 236,001,4,Reformation:Luther to Fox,Hybrid course.,,"Kircher, Timothy",DUKE 211,Twelve Week Course,TR,1:00pm - 3:00pm,9,25,0/0,0/0,16,10,
202110,Guilford,10206,HIST 238,001,4,HP:War & Peace:20th C Europe,Enrollment limited to students needing Hist Persp credit. Prerequisite: ENGL 102. Online synchronous.,,"Slaby, Philip", ,Twelve Week Course,MWF,8:30am - 9:45am,16,18,0/0,0/0,2,,
202110,Guilford,10682,HIST 238,002,4,War & Peace:20th C Europe,Online synchronous.,,"Slaby, Philip", ,Twelve Week Course,MWF,8:30am - 9:45am,5,4,0/0,0/0,0,,
202110,Guilford,10514,HIST 250,001,4,Total War & Memory,Online synchronous.,,"Slaby, Philip", ,3 Week Session,MTWRF,9:00am - 12:00pm,26,30,0/0,0/0,4,,
202110,Guilford,10569,HIST 250,002,4,History of Title IX,Hybrid course.,,"Peterfeso, Jill   Thuesen, Sarah",DUKE M-L,3 Week Session,MTWRF,9:00am - 12:00pm,22,25,0/0,0/0,3,28,
202110,Guilford,10866,HIST 250,003,4,HP:History of Title IX,Hybrid course.,,"Peterfeso, Jill   Thuesen, Sarah",DUKE M-L,3 Week Session,MTWRF,9:00am - 12:00pm,1,1,0/0,0/0,0,,
202110,Guilford,10512,HIST 285,001,4,Samurai in Word & Image,Online synchronous. Instructor will show films in Leak Rm for students who don't want to pay for them. Instructor will send out a survey before the 3-week session to assess students' needs.,,"Chen, Zhihong",DUKE M-L,3 Week Session,MTWRF,2:00pm - 5:00pm,30,25,0/0,0/0,0,,
202110,Guilford,10208,HIST 289,001,4,French Revolution & Napoleon,Online synchronous.,,"Slaby, Philip", ,Twelve Week Course,MW,10:00am - 12:00pm,17,25,0/0,0/0,8,,
202110,Guilford,10209,HIST 336,001,4,The Elizabethan Age,Prerequiste: ENGL 102 and historical perspectives. Hybrid course.,,"Kircher, Timothy",DUKE 204,Twelve Week Course,MW,2:45pm - 4:45pm,7,25,0/0,0/0,18,16,
202110,Guilford,10210,HIST 402,001,4,History Capstone,Enrollment limited to junior or senior history majors who have successfully completed HIST 401 and two additional at or above the 200 level at Guilford. Hybrid course.,,"Chen, Zhihong",DUKE 201,Twelve Week Course,MW,6:00pm - 8:00pm,9,25,0/0,0/0,16,,
202110,Guilford,10403,HON 300,001,1,Junior Year Seminar,Online synchronous.,,"Hayton, Heather", ,Twelve Week Course,T,4:30pm - 5:30pm,33,30,0/0,0/0,0,,
202110,Guilford,10442,HSCI 400,001,1,Health Science Seminar,Online synchronous.,,"Glenn, Anne", ,Twelve Week Course,R,4:30pm - 5:30pm,23,32,0/0,0/0,9,,
202110,Guilford,10046,IDS 402,002,4,Business Ethics,"Enrollment limited to students with minimum 66 semester credits earned. Prerequisite: Historical Perspectives. Hybrid if safety permits, otherwise synchronous online.",,"Kane, Betty",CCEN MEETING,3 Week Session,MTWRF,9:00am - 12:00pm,21,18,0/0,0/0,0,,
202110,Guilford,10051,IDS 402,003,4,Business Ethics,"Enrollment limited to students with minimum 66 semester credits earned. Prerequisite: Historical Perspectives. Hybrid if safety permits, otherwise synchronous online.",,"Kane, Betty",KING 205,Twelve Week Course,MW,10:00am - 12:00pm,17,18,0/0,0/0,1,,
202110,Guilford,10516,IDS 410,001,4,"Power,Politcs & Public Schools",Enrollment limited to students with minimum 66 semester credits earned. Prerequisite: Historical Perspectives. Online synchronous.,,"Craven, Krista", ,Twelve Week Course,MW,6:00pm - 8:00pm,13,18,0/0,0/0,5,,
202110,Guilford,10456,IDS 415,001,4,Understanding Eating Disorders,Enrollment limited to students with minimum 66 semester credits earned. Prerequisite: Historical Perspectives. Online synchronous.,,"Pennell, Anna",BAUM 203,Twelve Week Course,MW,2:45pm - 4:45pm,15,18,0/0,0/0,3,,
202110,Guilford,10434,IDS 427,001,4,"Murder, Most Foul",Enrollment limited to students with minimum 66 semester credits earned. Prerequisite: Historical Perspectives. Course taught on campus.,,"Brendley, Bryan",FRNK ,Twelve Week Course,MW,7:00pm - 10:00pm,18,18,0/0,0/0,0,,
202110,Guilford,10472,IDS 450,002,4,Contemporary Theolgy:Holocaust,Enrollment limited to students with minimum 66 semester credits earned. Prerequisite: Historical Perspectives. Course taught on campus.,,"Peterfeso, Jill",FOUN W. GALLERY,Twelve Week Course,MW,2:45pm - 4:45pm,3,18,0/0,0/0,15,12,
202110,Guilford,10492,IDS 450,004,4,Afrofuturism:Dreaming in Black,"Enrollment limited to students with minimum 66 semester credits earned. Prerequisite: Historical Perspectives. Hybrid -- Due to precautions related to COVID-19, this will take place online, either synchronously or asynchronously. However, if restrictions essen and participants consent, we may have some face-to-face meetings.",,"Holland, Johnnie   Williams, Antoine",FOUN E GALLERY,3 Week Session,MTWRF,9:00am - 12:00pm,16,25,0/0,0/0,9,26,
202110,Guilford,10517,IDS 472,001,4,Environmental Planning,"Enrollment limited to students with minimum 66 semester credits earned.Prerequisites: Instructor Permission, suggested for ENVS majors interested in independent research. Cross-listed with SFS 410. Virtual synchronous TR and asynchronous MWF. This course requires 144 hours of documented time spent on an independent project during the 3 week term, so even if we are not meeting for class each day, plan for this to be your full-time job during this semester.",,"Tucker, Bronwyn", ,3 Week Session,MTWRF,9:00am - 12:00pm,10,12,0/0,0/0,2,12,
202110,Guilford,10632,INTR 150,001,4,Voices of Liberation,"For more information, please contact Zulfiya Tursunova. Online synchronous.",,"Tursunova, Zulfiya", ,Twelve Week Course,TR,8:30am - 10:30am,0,25,0/0,0/0,25,25,
202110,Guilford,10029,INTR 230,001,4,Theories & Methods in IS,Online synchronous;,,"Guo, Xuezhi", ,Twelve Week Course,TR,6:00pm - 8:00pm,6,25,0/0,0/0,19,,
202110,Guilford,10156,JAPN 102,001,4,Communicating in Japanese II,Prerequiste: JAPN 101 or placement. Online synchronous.,,"Hirakawa, Hiroko", ,Twelve Week Course,MWF,2:30pm - 3:45pm,20,20,0/0,0/0,0,,
202110,Guilford,10157,JAPN 102,002,0,Lab,Online synchronous.,,"Hirakawa, Hiroko", ,Twelve Week Course,R,4:30pm - 5:30pm,20,20,0/0,0/0,0,,
202110,Guilford,10468,JAPN 202,001,4,Intermediate Japanese II,Prerequiste: JAPN 201. Online synchronous.,,"Hirakawa, Hiroko", ,Twelve Week Course,MWF,11:30am - 12:45pm,4,20,0/0,0/0,16,,
202110,Guilford,10164,JPS 100,001,4,Inquiry into Criminal Justice,Online synchronous classes combined with group-work and simulations that can be completed in-person or online.,,"Costolo, Michael", ,3 Week Session,MTWRF,2:00pm - 5:00pm,28,25,0/0,0/0,0,,
202110,Guilford,10166,JPS 103,002,4,Community Problem Solving,Hybrid course. Mostly synchronous meetings on Zoom; outdoor outdoor classes  once every two weeks.,,"Craven, Krista",KING 202,Twelve Week Course,TR,1:00pm - 3:00pm,23,25,0/0,0/0,2,,
202110,Guilford,10167,JPS 201,001,4,Criminal Law,This course will combine online synchronous classes with asynchronous assignments and optional in-person group work.,,"Costolo, Michael", ,Twelve Week Course,MW,2:45pm - 4:45pm,27,25,0/0,0/0,0,,
202110,Guilford,10161,JPS 220,001,4,Community Bldg & Organizing,Online synchronous/asynchronous.,,"Matheis, Christian",KING 202,3 Week Session,MTWRF,2:00pm - 5:00pm,26,25,0/0,0/0,0,,
202110,Guilford,10597,JPS 221,001,4,Fundamentals of Cyber Security,Online synchronous.,,"Bou-Saba, Chafic", ,Twelve Week Course,MWF,10:00am - 11:15am,5,24,0/0,0/0,19,20,
202110,Guilford,10169,JPS 262,001,4,Restorative & Transftve. Just.,Online synchronous.,,"Giles, Hollyce", ,Twelve Week Course,MW,2:45pm - 4:45pm,17,25,0/0,0/0,8,,
202110,Guilford,10162,JPS 300,001,4,Ethics & Profs. in CJ,Online synchronous (perhaps in-person or hybrid if circumstances change by then).,,"Pizio, William", ,Twelve Week Course,MW,10:00am - 12:00pm,21,15,0/0,0/0,0,,
202110,Guilford,10518,JPS 304,001,4,"Crime, Justice and Community",Online synchronous.,,"Matheis, Christian",KING 205,Twelve Week Course,W,6:00pm - 9:00pm,22,15,0/0,0/0,0,25,
202110,Guilford,10541,JPS 323,001,4,Diversity at Work,Online synchronous.,,"Church, Marjorie", ,3 Week Session,MTWRF,9:00am - 12:00pm,18,20,0/0,0/0,2,,
202110,Guilford,10519,JPS 327,001,4,Social Justice Southern US,Online synchronous.,,"Craven, Krista", ,3 Week Session,MTWRF,2:00pm - 5:00pm,29,25,0/0,0/0,0,,
202110,Guilford,10172,JPS 333,001,4,Criminological Theory,Online synchronous.,,"Raines, Wendy", ,Twelve Week Course,TR,1:00pm - 3:00pm,23,20,0/0,0/0,0,,
202110,Guilford,10520,JPS 336,001,4,HP: UnderstandOppressive Sys,Online synchronous.,,"Matheis, Christian", ,Twelve Week Course,TR,1:00pm - 3:00pm,27,25,0/0,0/0,0,,
202110,Guilford,10521,JPS 338,001,4,Research Methods-CMJS,Online synchronous.,,"Giles, Hollyce", ,Twelve Week Course,TR,6:00pm - 8:00pm,11,20,0/0,0/0,9,,
202110,Guilford,10494,JPS 350,002,4,Digital Privacy and the Law,This course will combine online synchronous classes with asynchronous assignments and some optional in-person group work.,,"Costolo, Michael", ,Twelve Week Course,M,6:00pm - 9:00pm,11,7,0/0,0/0,0,20,
202110,Guilford,10173,JPS 449,001,4,CMJS Capstone Seminar II,Prerequiste: JPS 448. Online synchronous.,,"Giles, Hollyce", ,Twelve Week Course,TR,6:00pm - 8:00pm,4,20,0/0,0/0,16,,
202110,Guilford,10174,JPS 480,001,4,CJ Capstone Seminar,Prerequiste: JPS 337. Online synchronous (perhaps in-person or hybrid if circumstances change by then).,,"Pizio, William", ,Twelve Week Course,MW,2:45pm - 4:45pm,11,20,0/0,0/0,9,,
202110,Guilford,10495,JPS 550,001,4,Digital Privacy and the Law,This course will combine online synchronous classes with asynchronous assignments and some optional in-person group work.,,"Costolo, Michael", ,Full Semester Courses,M,6:00pm - 9:00pm,3,7,0/0,0/0,4,20,
202110,Guilford,10176,JPS 602,001,4,Problem-Solving CJ,Online synchronous (perhaps in-person or hybrid if circumstances change by then).,,"Pizio, William", ,Full Semester Courses,T,6:00pm - 9:00pm,4,15,0/0,0/0,11,,
202110,Guilford,10177,JPS 603,001,4,"Crime, Justice and Community",Online synchronous.,,"Matheis, Christian", ,Full Semester Courses,W,6:00pm - 8:00pm,3,15,0/0,0/0,12,25,
202110,Guilford,10670,JPS 650,001,4,Thesis Preparation,,,"Pizio, William", ,Full Semester Courses,TBA,TBA,1,0,0/0,0/0,0,,
202110,Guilford,10803,JPS 650,003,4,Thesis Preparation,,,"Pizio, William", ,Full Semester Courses,TBA,TBA,1,0,0/0,0/0,0,,
202110,Guilford,10700,JPS 651,001,4,Thesis,,,"Costolo, Michael", ,Full Semester Courses,TBA,TBA,1,0,0/0,0/0,0,,
202110,Guilford,10646,JPS 651,002,4,Thesis,,,"Pizio, William", ,Full Semester Courses,TBA,TBA,1,0,0/0,0/0,0,,
202110,Guilford,10647,JPS 651,003,4,Thesis,,,"Pizio, William", ,Full Semester Courses,TBA,TBA,1,0,0/0,0/0,0,,
202110,Guilford,10100,MATH 110,001,4,Math for the Liberal Arts,Online asynchronous.,,"Moran, Danielle", ,3 Week Session,TBA,TBA,39,35,0/0,0/0,0,,
202110,Guilford,10088,MATH 112,001,4,Elementary Statistics,Online asynchronous.,,"Moran, Danielle", ,Twelve Week Course,TBA,TBA,27,25,0/0,0/0,0,,
202110,Guilford,10093,MATH 112,002,4,Elementary Statistics,Online asynchronous.,,"Moran, Danielle", ,Twelve Week Course,TBA,TBA,25,25,0/0,0/0,0,,
202110,Guilford,10096,MATH 112,003,4,Elementary Statistics,Online synchronous.,,"Baum, Herbert", ,Twelve Week Course,TR,1:00pm - 3:00pm,25,25,0/0,0/0,0,,
202110,Guilford,10097,MATH 112,004,4,Elementary Statistics,Online synchronous.,,"Baum, Herbert", ,Twelve Week Course,TR,10:45am - 12:45pm,24,25,0/0,0/0,1,,
202110,Guilford,10101,MATH 150,001,4,Math Technology,Online Synchronous.,,"Marlin, Benjamin", ,3 Week Session,MTWRF,2:00pm - 5:00pm,26,30,0/0,0/0,4,,
202110,Guilford,10089,MATH 220,001,4,Calculus I: Differential Cal,Prerequisite: MATH 114 College Algebra and MATH 116 Trigonometry or equivalent HS credit Online synchronous.,,"Marlin, Benjamin", ,Twelve Week Course,MWF,8:30am - 9:45am,11,25,0/0,0/0,14,,
202110,Guilford,10090,MATH 222,001,4,Calculus II: Integral Calculus,Prerequisite: MATH 220 Calculus I Differential Calculus Online synchronous.,,"Moran, Danielle", ,Twelve Week Course,MWF,11:30am - 12:45pm,14,25,0/0,0/0,11,,
202110,Guilford,10086,MATH 226,001,4,Calculus IV: Vector Calculus,Prerequisite: MATH 224 Calculus III Multivariate Calculus Online synchronous.,,"Marlin, Benjamin", ,Twelve Week Course,TR,10:45am - 12:45pm,18,16,0/0,0/0,0,,
202110,Guilford,10087,MATH 231,001,4,Founds. of Mathematical Proof,Prerequisite: MATH 220 Calculus I Differential Calculus or above. Course taught on campus.,,"Marlin, Benjamin",DUKE 203,Twelve Week Course,MWF,11:30am - 12:45pm,3,16,0/0,0/0,13,,
202110,Guilford,10652,MATH 335,001,4,Topology,On-campus,,"Moran, Danielle",DUKE 211,Twelve Week Course,MWF,2:30pm - 3:45pm,3,10,0/0,0/0,7,,
202110,Guilford,10159,MLS 210,001,4,Transnational Memories,Online synchronous.,,"Hasan, Naadiya   Hirakawa, Hiroko", ,3 Week Session,MTWRF,2:00pm - 5:00pm,6,20,0/0,0/0,14,20,
202110,Guilford,10461,MUS 100,001,0,Accompanying Lab,Face to face.,,"Norwood, Norris", ,Twelve Week Course,TBA,TBA,6,20,0/0,0/0,14,,
202110,Guilford,10242,MUS 102,001,4,Music Theory II,Prerequisite: MUS 101 or instructor permission. Requires enrollment in co-requisite MUS 102 Aural Skills Lab II. Hybrid - split half live and half Zoom,,"Hays, Andrew",DANA CHOIR,Twelve Week Course,MWF,11:30am - 12:45pm,10,25,0/0,0/0,15,,
202110,Guilford,10243,MUS 102,002,0,Aural Skills Lab,Online synchronous.,,"Looker, Wendy", ,Twelve Week Course,TR,10:45am - 11:45am,10,25,0/0,0/0,15,,
