"Term","Campus","CRN","Course","Section","Cr Hrs","Course Title","Course Additional Information","Instructional Method","Instructor","Room","Session","Days","Time","Actual Enrolled","Max Enrolled","CCE Reserved","FYS Reserved","Un- reserved Available","Cross List Enrolled","Syllabus_Link"
202010,Guilford,10429,BIOL 292,001,4,Sci Inq: Intro Rsrch Comm Hlth,"Prerequisites: BIOL 202,BIOL 203 or instructor permission.",,"Malotky, Michele",    BAUM 205,Full Term Courses,W   M,6:00pm - 8:00pm   2:30pm - 5:30pm,2,20,0/0,0/0,18,6,
202010,Guilford,10420,BIOL 334,001,4,Animal Behavior,"Corequisite: Associated lab. Prerequisites: BIOL 201, 202, 203 or instructor permission.",,"Stracey Richard, Christine",FRNK 129,Twelve Week Courses,MW,2:45pm - 4:45pm,12,20,0/0,0/0,8,,
202010,Guilford,10421,BIOL 334,002,0,Lab,,,"Stracey Richard, Christine",FRNK 129,Twelve Week Courses,T,11:45am - 2:45pm,12,20,0/0,0/0,8,,
202010,Guilford,10417,BIOL 342,001,4,Human Anatomy & Physiology II,Corequisite: Associated lab. Prerequisite: BIOL 203 and 341. Spring.,,"East, David",FRNK 109,Twelve Week Courses,MW,10:00am - 12:00pm,10,20,0/0,0/0,10,,
202010,Guilford,10566,BIOL 342,002,4,Human Anatomy & Physiology II,Hybrid Course.,,"East, David",FRNK 109,Twelve Week Courses,W,7:00pm - 10:00pm,12,20,0/0,0/0,8,,
202010,Guilford,10419,BIOL 342,003,4,Human Anatomy & Physiology II,Prerequisite: BIOL 203 and 341. Spring.,,"East, David",FRNK 109,Twelve Week Courses,MW,2:30pm - 5:30pm,19,20,0/0,0/0,1,,
202010,Guilford,10418,BIOL 342,004,0,Lab,,,"East, David",FRNK 109,Twelve Week Courses,R,11:45am - 2:45pm,10,20,0/0,0/0,10,,
202010,Guilford,10427,BIOL 346,001,4,Forensic Chemistry,Prerequisite: BIOL 203 and 245 or instructor permission.,,"Keegan, Frank",FRNK 102,Twelve Week Courses,TR,7:00pm - 10:00pm,13,18,0/0,0/0,5,,
202010,Guilford,10422,BIOL 350,001,4,Crime Scene Metrics,Corequisite: Associated lab.,,"Brendley, Bryan",FRNK 121,Twelve Week Courses,TR,1:00pm - 3:00pm,16,18,0/0,0/0,2,,
202010,Guilford,10423,BIOL 350,002,0,Lab,,,"Brendley, Bryan",FRNK 121,Twelve Week Courses,W,2:30pm - 5:30pm,16,18,0/0,0/0,2,,
202010,Guilford,10941,BIOL 350,003,4,Ornithology,Corequisite: Associated lab.,,"Stracey Richard, Christine",FRNK 129,3 Week Term,MTWRF,9:00am - 12:00pm,14,14,0/0,0/0,0,,
202010,Guilford,10942,BIOL 350,004,0,Lab,,,"Stracey Richard, Christine",FRNK 129,3 Week Term,MTWRF,2:00pm - 5:00pm,14,14,0/0,0/0,0,,
202010,Guilford,10426,BIOL 449,001,4,Forensic Anthropology,"Prerequisite: BIOL 203, 245 and BIOL 341 or instructor permission.",,"Brendley, Bryan",FRNK 121,Twelve Week Courses,MW,7:00pm - 10:00pm,6,16,0/0,0/0,10,,
202010,Guilford,10424,BIOL 450,001,4,Immunology,Corequisite; Associated lab.,,"Malotky, Michele",FRNK 110,Twelve Week Courses,MW,10:00am - 12:00pm,10,20,0/0,0/0,10,,
202010,Guilford,10425,BIOL 450,002,0,Lab,,,"Malotky, Michele",FRNK 110,Twelve Week Courses,T,11:45am - 2:45pm,10,20,0/0,0/0,10,,
202010,Guilford,10598,BIOL 475,001,2,Research Seminar,,,"Malotky, Michele   Stracey Richard, Christine",FRNK 129,Twelve Week Courses,M,6:00pm - 8:00pm,1,15,0/0,0/0,14,2,
202010,Guilford,10207,BUS 120,001,4,Introduction to Business,,,"Hill, Stephen",BAUM L024,Twelve Week Courses,MW,10:00am - 12:00pm,23,25,,10/10,2,,
202010,Guilford,10208,BUS 120,002,4,Introduction to Business,,,"Carter, Ellen",BAUM L024,3 Week Term,MTWRF,9:00am - 12:00pm,24,25,0/0,0/0,1,,
202010,Guilford,10561,BUS 120,003,4,Introduction to Business,,,"Hill, Stephen",BAUM L024,Twelve Week Courses,TR,10:45am - 12:45pm,24,25,0/0,0/0,1,,
202010,Guilford,10560,BUS 202,001,4,"HP Business, Ethics Quakers",,,"Dutch, Michael",KING 223,Twelve Week Courses,MW,2:45pm - 4:45pm,11,18,0/0,0/0,7,,
202010,Guilford,10210,BUS 215,001,4,Business Law & Legal Environmt,,,"Ledford, Jennifer",KING 123,Twelve Week Courses,TR,8:30am - 10:30am,24,25,,5/5,1,,
202010,Guilford,10220,BUS 215,002,4,Business Law & Legal Environmt,,,"Ledford, Jennifer",KING 123,Twelve Week Courses,TR,6:00pm - 8:00pm,20,25,0/0,0/0,5,,
202010,Guilford,10169,BUS 243,001,4,Management Information Systems,Prerequisite: An Introduction to Computers course or equivalent computer knowledge.,,"Prestwood, Barbara",BAUM 201,Twelve Week Courses,MW,2:45pm - 4:45pm,15,24,0/0,0/0,9,23,
202010,Guilford,10171,BUS 243,002,4,Management Information Systems,Prerequisite: An Introduction to Computers course or equivalent computer knowledge.,,"Prestwood, Barbara",BAUM 201,Twelve Week Courses,MW,6:00pm - 8:00pm,13,24,0/0,0/0,11,17,
202010,Guilford,10234,BUS 246,002,4,International Business,,,"Carter, Ellen",BAUM L020,Twelve Week Courses,MW,6:00pm - 8:00pm,20,20,0/0,0/0,0,,
202010,Guilford,10236,BUS 249,001,4,Principles of Management,,,"Dutch, Michael",KING B25,Twelve Week Courses,MW,10:00am - 12:00pm,14,18,0/0,0/0,4,,
202010,Guilford,10559,BUS 249,002,4,Principles of Management,,,"Dutch, Michael",KING 205,3 Week Term,MTWRF,9:00am - 12:00pm,26,25,0/0,0/0,0,,
202010,Guilford,10240,BUS 324,001,4,Marketing Management,,,"Wang, Wenling",KING 205,Twelve Week Courses,TR,10:45am - 12:45pm,22,25,0/0,0/0,3,,
202010,Guilford,10241,BUS 324,002,4,Marketing Management,,,"Wang, Wenling",KING 205,Twelve Week Courses,TR,6:00pm - 8:00pm,8,25,0/0,0/0,17,,
202010,Guilford,10567,BUS 325,001,4,Consumer Behavior,,,"Wang, Wenling",KING 123,3 Week Term,MTWRF,2:00pm - 5:00pm,14,25,0/0,0/0,11,,
202010,Guilford,10243,BUS 332,001,4,Financial Management,"Prerequisites: ACCT 201; MATH 112; BUS 243, (ECON 221 or ECON 222) and to pass the business math refresher/ test.",,"Samsell, Darryl",KING 223,Twelve Week Courses,TR,6:00pm - 8:00pm,9,25,0/0,0/0,16,,
202010,Guilford,10245,BUS 347,001,4,Production & Operations Mgmt,"Prerequisites: ACCT 201; MATH 112, BUS 243, (ECON 221 or ECON 222) and to pass the business math refresher/ test.",,"Bobko, Peter",BAUM L024,Twelve Week Courses,MW,6:00pm - 8:00pm,13,24,0/0,0/0,11,,
202010,Guilford,10246,BUS 449,001,4,Policy Formulation & Strategy,"Prerequisites: BUS 215, BUS 246, BUS 249 BUS 324, BUS 332 and BUS 347",,"Samsell, Darryl",BAUM 201,Twelve Week Courses,TR,10:45am - 12:45pm,20,25,0/0,0/0,5,,
202010,Guilford,10247,BUS 449,002,4,Policy Formulation & Strategy,"Prerequisites: BUS 215, BUS 246, BUS 249, BUS 324, BUS 332 and BUS 347",,"Samsell, Darryl",KING 223,Twelve Week Courses,TR,8:15pm - 10:15pm,12,25,0/0,0/0,13,,
202010,Guilford,10143,CHEM 111,001,4,Chemical Principles I,Prerequisite: Mathematics background at the level of college algebra. Corequisite: Associated lab.,,"Jejurkar, Uma",FRNK 320,Twelve Week Courses,TR,10:45am - 12:45pm,22,24,0/0,0/0,2,,
202010,Guilford,10144,CHEM 111,002,0,Lab,,,"Jejurkar, Uma",FRNK 317,Twelve Week Courses,M,2:30pm - 5:30pm,22,24,0/0,0/0,2,,
202010,Guilford,10145,CHEM 112,001,4,Chemical Principles II,Corequisite: Associated lab. Prerequisite: CHEM 111 with a grade of C- or better.,,"Whitnell, Robert",FRNK 320,Twelve Week Courses,MWF,8:30am - 9:45am,32,20,0/0,0/0,0,,
202010,Guilford,10146,CHEM 112,002,4,Chemical Principles II,Corequisite: Associated lab. Prerequisite: CHEM 111 with a grade of C- or better.,,"Webster, Gail",FRNK 320,Twelve Week Courses,MWF,10:00am - 11:15am,28,20,0/0,0/0,0,,
202010,Guilford,10147,CHEM 112,003,4,Chemical Principles II,Corequisite: Associated lab. Prerequisite: CHEM 111 with a grade of C- or better.,,"Millican, David",FRNK 320,Twelve Week Courses,MWF,11:30am - 12:45pm,30,20,0/0,0/0,0,,
202010,Guilford,10148,CHEM 112,004,0,Lab,,,"Millican, David",FRNK 317,Twelve Week Courses,T,8:30am - 11:30am,23,18,0/0,0/0,0,,
202010,Guilford,10149,CHEM 112,005,0,Lab,,,"Millican, David",FRNK 317,Twelve Week Courses,W,2:30pm - 5:30pm,23,18,0/0,0/0,0,,
202010,Guilford,10150,CHEM 112,006,0,Lab,,,"Webster, Gail",FRNK 317,Twelve Week Courses,R,8:30am - 11:30am,22,18,0/0,0/0,0,,
202010,Guilford,10151,CHEM 112,007,0,Lab,,,"Glenn, Anne",FRNK 317,Twelve Week Courses,F,2:30pm - 5:30pm,22,18,0/0,0/0,0,,
202010,Guilford,10141,CHEM 115,001,4,Chemistry of Food and Cooking,Prerequisite: Mathematics background at the level of college algebra.,,"Webster, Gail",FRNK 320,3 Week Term,MTWRF,9:00am - 12:00pm,15,10,0/0,0/0,0,,
202010,Guilford,10142,CHEM 115,002,0,Lab,,,"Webster, Gail",FRNK L17,3 Week Term,TWR,2:00pm - 5:00pm,15,10,0/0,0/0,0,,
202010,Guilford,10152,CHEM 150,001,1,Undergrad Research Experience,Registration by instructor permission only.,,"Glenn, Anne   Whitnell, Robert",FRNK 320,Twelve Week Courses,W,2:30pm - 5:30pm,8,0,0/0,0/0,0,,
202010,Guilford,10153,CHEM 231,001,4,Organic Chemistry I,Prerequisite: CHEM 112 with C- or better grade. Corequisite: CHEM 231 lab.,,"Glenn, Anne",FRNK 320,Twelve Week Courses,TR,1:00pm - 3:00pm,7,32,0/0,0/0,25,,
202010,Guilford,10155,CHEM 231,003,0,Lab,,,"Glenn, Anne",FRNK 303,Twelve Week Courses,R,8:30am - 11:30am,7,16,0/0,0/0,9,,
202010,Guilford,10156,CHEM 239,001,1,Integrated Research Lab 1,Prerequisite: CHEM 232,,"Glenn, Anne   Whitnell, Robert",FRNK 320,Twelve Week Courses,W,2:30pm - 5:30pm,8,12,0/0,0/0,4,,
202010,Guilford,10157,CHEM 338,001,4,Applications of Physical Chem,"Prerequisite: CHEM 337 and MATH 222 Calculus II, or instructor permission.",,"Whitnell, Robert",FRNK 329,Twelve Week Courses,TR,11:45am - 2:45pm,5,12,0/0,0/0,7,,
202010,Guilford,10158,CHEM 339,001,1,Integrated Research Lab II,Prerequisite:CHEM 239.,,"Glenn, Anne   Whitnell, Robert",FRNK 320,Twelve Week Courses,W,2:30pm - 5:30pm,5,12,0/0,0/0,7,,
202010,Guilford,10159,CHEM 341,001,4,Instrumental Analysis,Corequisite: Associated lab. Prerequisite: CHEM 112 and MATH 220 Calculus I.,,"Millican, David",FRNK 329,Twelve Week Courses,MWF,10:00am - 11:15am,5,16,0/0,0/0,11,,
202010,Guilford,10160,CHEM 341,002,0,Lab,,,"Millican, David",FRNK 306,Twelve Week Courses,M,2:30pm - 5:30pm,5,16,0/0,0/0,11,,
202010,Guilford,10920,CHEM 350,001,4,Principles of Biochemistry,,,"Glenn, Anne", ,3 Week Term,MTWRF,TBA,11,10,0/0,0/0,0,,
202010,Guilford,10161,CHEM 400,001,2,Chemistry Seminar,Prerequisite: Historical Perspectives and any 3 chemistry courses that count for the chemistry major or minor.,,"Whitnell, Robert",FRNK 320,Twelve Week Courses,T,4:30pm - 5:30pm,8,20,0/0,0/0,12,,
202010,Guilford,10162,CHEM 439,001,1,Integrated Research Lab III,Prerequisite: CHEM 339.,,"Glenn, Anne   Whitnell, Robert",FRNK 320,Twelve Week Courses,W,2:30pm - 5:30pm,3,12,0/0,0/0,9,,
202010,Guilford,10599,CHEM 475,001,2,Research Seminar,,,"Malotky, Michele   Stracey Richard, Christine",FRNK 129,Twelve Week Courses,M,6:00pm - 8:00pm,1,15,0/0,0/0,14,2,
202010,Guilford,10165,CTIS 210,001,4,Intro to Computer Programming,Prerequisites: Background in using computers at the level of an introduction to computers course or equivalent experience and mathematics background at the level of college algebra.,,"Whitnell, Robert",BAUM L024,Twelve Week Courses,TR,8:30am - 10:30am,26,20,0/0,0/0,0,,
202010,Guilford,10166,CTIS 221,001,4,Fundamentals of Cyber Security,,,"Lawall, Daniel",BAUM 201,Twelve Week Courses,MW,8:15pm - 10:15pm,8,24,0/0,0/0,16,10,
202010,Guilford,10184,CTIS 230,001,4,Web Design and Development,,,"Whitnell, Robert",BAUM 201,3 Week Term,MTWRF,9:00am - 12:00pm,30,0,0/0,0/0,0,,
202010,Guilford,10168,CTIS 243,001,4,Management Information Systems,Prerequisite: Background in using computes at the level of an introduction to computers course or equivalent experience,,"Prestwood, Barbara",BAUM 201,Twelve Week Courses,MW,2:45pm - 4:45pm,8,24,0/0,0/0,16,23,
202010,Guilford,10170,CTIS 243,002,4,Management Information Systems,Prerequisite: Background in using computers at the level of an introduction to computers course or equivalent experience,,"Prestwood, Barbara",BAUM 201,Twelve Week Courses,MW,6:00pm - 8:00pm,4,24,0/0,0/0,20,17,
202010,Guilford,10915,CTIS 274,001,4,Digital Graphic Design,,,"Vest, Robin", ,3 Week Term,MTWRF,9:00am - 12:00pm,12,20,0/0,0/0,8,26,
202010,Guilford,10180,CTIS 310,001,4,Advanced Computer Programming,Hybrid course. Prerequisite: CTIS 210,,"Bou-Saba, Chafic",BAUM L024,Twelve Week Courses,TR,6:00pm - 8:00pm,13,24,0/0,0/0,11,,
202010,Guilford,10555,CTIS 331,001,4,Information Design,,,"Raper, Michael",DUKE 309,Twelve Week Courses,MW,6:00pm - 8:00pm,15,24,0/0,0/0,9,,
202010,Guilford,10175,CTIS 371,001,4,Computer Forensics,Prerequisites: CTIS 221 or JPS 221,,"Campbell, Paul",BAUM 201,Twelve Week Courses,TR,6:00pm - 8:00pm,15,24,0/0,0/0,9,,
202010,Guilford,10178,CTIS 440,001,4,CTIS Capstone,"Prerequisites: CTIS 321, CTIS 342 and one of the following: CTIS 310, CTIS 322, CTIS 345 or CTIS 334 or instructor permission.",,"Bou-Saba, Chafic", ,Twelve Week Courses,TBA,TBA,7,24,0/0,0/0,17,,
202010,Guilford,10528,CTIS 471,001,4,Adv Cyber and Network Security,Course fee: $10,,"Bou-Saba, Chafic",BAUM L024,Twelve Week Courses,TR,8:15pm - 10:15pm,10,12,0/0,0/0,2,,
202010,Guilford,10392,ECON 221,001,4,Macro:US in World Econ,,,"Williams, Robert",KING 201,Twelve Week Courses,MWF,8:30am - 9:45am,16,28,0/0,0/0,12,,
202010,Guilford,10393,ECON 221,002,4,Macro:US in World Econ,,,"Williams, Robert",BAUM 203,Twelve Week Courses,MW,2:45pm - 4:45pm,17,28,0/0,0/0,11,,
202010,Guilford,10395,ECON 222,001,4,Micro:Public Policy,,,"Shelkova, Natalya",KING 201,Twelve Week Courses,TR,10:45am - 12:45pm,19,28,0/0,0/0,9,,
202010,Guilford,10396,ECON 222,002,4,Micro:Public Policy,,,"Shelkova, Natalya",DANA 215,Twelve Week Courses,MW,10:00am - 12:00pm,21,28,0/0,0/0,7,,
202010,Guilford,10606,ECON 222,004,4,Micro:Public Policy,,,"Shelkova, Natalya",DUKE 202,3 Week Term,MTWRF,9:00am - 12:00pm,25,25,0/0,0/0,0,,
202010,Guilford,10607,ECON 311,001,4,Data Collection & Analysis,,,"Williams, Robert",KING 203,3 Week Term,MTWRF,9:00am - 12:00pm,20,20,0/0,0/0,0,,
202010,Guilford,10513,ECON 344,001,4,Environmental & Resource Econ,Prerequisite: ECON 222 or instructor permission.,,"Williams, Robert",KING 203,Twelve Week Courses,TR,10:45am - 12:45pm,8,18,0/0,0/0,10,14,
202010,Guilford,10398,ECON 432,001,4,International Economics,"Prerequisites: ECON 221, ECON 222 or instructor permission.",,"Williams, Robert",KING 205,Twelve Week Courses,TR,1:00pm - 3:00pm,16,18,0/0,0/0,2,,
202010,Guilford,10037,EDUC 202,001,4,Education Psy in Classrooms,Hybrid Course. Prerequisite: PSY 224 or concurrent with PSY 224.,,"Hildreth, David",BAUM 202,Twelve Week Courses,M,7:00pm - 10:00pm,25,25,0/0,0/0,0,,
202010,Guilford,10034,EDUC 203,001,4,Contemporary/Historical Issues,Prerequisite: Historical Perspectives.,,"Burke, Julie",BAUM 202,Twelve Week Courses,TR,10:45am - 12:45pm,18,25,0/0,0/0,7,,
202010,Guilford,10622,EDUC 250,001,4,Intro to Instructional Tech.,Hybrid course. On camps meetings will take place in the Hege Cox Library Lab.,,"Davis, Tamika",FRNK 320,Twelve Week Courses,M,4:00pm - 5:15pm,9,25,0/0,0/0,16,,
202010,Guilford,10035,EDUC 302,001,4,Fld Study Cross Cult Ed,A petition and instructor permission required. 60 hours of fieldwork required. Prerequisite: EDUC 203 and Historical Perspectives.,,"Burke, Julie",BAUM 203,Twelve Week Courses,TR,4:30pm - 5:30pm,5,25,0/0,0/0,20,,
202010,Guilford,10036,EDUC 307,001,4,Literacies Across Curriculum,"Fieldwork Required. Prerequisite: successful completion (grade of C or better) EDUC 201, EDUC 202, EDUC 203 and EDUC 302. Corequisites: EDUC 308, 309 and clinical internship.",,"Burke, Julie",BAUM 202,Twelve Week Courses,TR,2:30pm - 6:30pm,3,20,0/0,0/0,17,,
202010,Guilford,10038,EDUC 308,001,4,Internship in Leadership,"Corequisites: EDUC 307, EDUC 309 and clinical internship.",,"Burke, Julie",BAUM 203,Twelve Week Courses,TR,6:00pm - 8:00pm,3,30,0/0,0/0,27,,
202010,Guilford,10039,EDUC 309,001,4,Planning for Teaching/Learning," Corequisites: EDUC 307, EDUC 308 and clinical internship.",,"Burke, Julie",BAUM 203,Twelve Week Courses,TR,8:15pm - 10:15pm,3,30,0/0,0/0,27,,
202010,Guilford,10033,EDUC 312,001,4,Sem-Prcs Secondary & K-12 Tch, Corequisite: EDUC 313 or instructor permission.,,"Hildreth, David",BAUM 202,Twelve Week Courses,M,8:15am - 11:15am,5,25,0/0,0/0,20,,
202010,Guilford,10055,EDUC 313,001,4,Processes Second Educ-Theory,Corequisite: EDUC 312. Prerequisite: Admission to the program. 40 hours of fieldwork in a clinical internship required.,,"Hildreth, David", ,Twelve Week Courses,TBA,TBA,5,25,0/0,0/0,20,,
202010,Guilford,10054,EDUC 350,001,4,Special Education,,,"Hildreth, David",BAUM 202,3 Week Term,MTWRF,7:15am - 2:30pm,13,15,0/0,0/0,2,,
202010,Guilford,10265,ENGL 101,001,4,Writing Seminar,,,"Householder, Kyrsten",DUKE 305,Twelve Week Courses,MWF,10:00am - 11:15am,19,18,0/0,0/0,0,,
202010,Guilford,10266,ENGL 101,002,4,Writing Seminar,,,"Householder, Kyrsten",KING B26,Twelve Week Courses,MWF,11:30am - 12:45pm,16,18,0/0,0/0,2,,
202010,Guilford,10267,ENGL 102,001,4,College Reading and Writing,,,"Armstrong, Matthew",DUKE 202,Twelve Week Courses,MWF,8:30am - 9:45am,18,18,0/0,0/0,0,,
202010,Guilford,10268,ENGL 102,002,4,College Reading and Writing,,,"Saulters, Andrew",KING 202,Twelve Week Courses,MWF,8:30am - 9:45am,18,18,0/0,0/0,0,,
