"Term","Campus","CRN","Course","Section","Cr Hrs","Course Title","Course Additional Information","Instructional Method","Instructor","Room","Session","Days","Time","Actual Enrolled","Max Enrolled","CCE Reserved","FYS Reserved","Un- reserved Available","Cross List Enrolled","Syllabus_Link"
201730,Guilford,30456,MATH 112,004,4,Elementary Statistics,,,"Brandsma, Jane",DUKE 213,Full Term Courses,W,8:10pm - 10:10pm,19,25,0/0,0/0,6,,
201730,Guilford,30728,MATH 115,001,4,Elementary Functions,,,"Moran, Danielle",DUKE 204,Full Term Courses,MTR,1:00pm - 2:15pm,25,25,,10/1,0,,
201730,Guilford,30732,MATH 121,001,4,Calculus I,,,"Marlin, Benjamin",DUKE 203,Full Term Courses,MTR,8:30am - 9:45am,8,25,,2/1,17,,
201730,Guilford,30734,MATH 121,002,4,Calculus I,,,"Marlin, Benjamin",DUKE 303,Full Term Courses,MTR,1:00pm - 2:15pm,23,25,,5/1,2,,
201730,Guilford,32931,MATH 212,001,4,Discrete Mathematics,,,"Moran, Danielle",DUKE 303,Full Term Courses,TF,10:00am - 11:15am,20,25,0/0,0/0,5,,
201730,Guilford,30737,MATH 225,001,4,Multivariable Calculus,Prerequisite: MATH 122 or MATH 123.,,"Sihm, Jeong Sep",DUKE M-L,Full Term Courses,MWR,10:00am - 11:15am,26,25,0/0,0/0,0,,
201730,Guilford,30738,MATH 275,001,1,Seminar in Mathematics,,,"Moran, Danielle",DUKE ,Full Term Courses,TBA,TBA,0,3,0/0,0/0,3,,
201730,Guilford,30739,MATH 275,002,2,Seminar in Mathematics,,,"Moran, Danielle",DUKE ,Full Term Courses,TBA,TBA,0,2,0/0,0/0,2,,
201730,Guilford,30740,MATH 275,003,3,Seminar in Mathematics,,,"Moran, Danielle",DUKE ,Full Term Courses,TBA,TBA,0,3,0/0,0/0,3,,
201730,Guilford,30741,MATH 275,004,4,Seminar in Mathematics,,,"Moran, Danielle",DUKE ,Full Term Courses,TBA,TBA,1,3,0/0,0/0,2,,
201730,Guilford,30743,MATH 310,001,4,Probability and Statistics,Prerequisite: MATH 225.,,"Sihm, Jeong Sep",DUKE M-L,Full Term Courses,MWR,8:30am - 9:45am,10,10,0/0,0/0,0,,
201730,Guilford,33026,MATH 350,001,4,Differential Equations,,,"Marlin, Benjamin", ,Full Term Courses,TBA,TBA,3,20,0/0,0/0,17,,
201730,Guilford,30745,MATH 475,001,1,Seminar in Mathematics,,,"Marlin, Benjamin",DUKE ,Full Term Courses,TBA,TBA,0,3,0/0,0/0,3,,
201730,Guilford,30746,MATH 475,002,2,Seminar in Mathematics,,,"Marlin, Benjamin",DUKE ,Full Term Courses,TBA,TBA,0,3,0/0,0/0,3,,
201730,Guilford,30747,MATH 475,003,3,Seminar in Mathematics,,,"Marlin, Benjamin",DUKE ,Full Term Courses,TBA,TBA,0,3,0/0,0/0,3,,
201730,Guilford,30748,MATH 475,004,4,Seminar in Mathematics,,,"Marlin, Benjamin",DUKE ,Full Term Courses,TBA,TBA,1,4,0/0,0/0,3,,
201730,Guilford,32821,MUS 100,001,0,Accompanying Lab,Course fee: $125.,,"Parker, Michael", ,Full Term Courses,TBA,TBA,6,15,0/0,0/0,9,,
201730,Guilford,30602,MUS 101,001,4,Music Theory I,,,"Hays, Andrew   Looker, Wendy",DANA 104,Full Term Courses,MTWRF,11:30am - 12:45pm,16,29,,5/1,13,,
201730,Guilford,33174,MUS 103,001,1,Diction I,,,"Bumgardner, James", ,Full Term Courses,TBA,TBA,3,25,0/0,0/0,22,,
201730,Guilford,30498,MUS 110,001,4,Jazz Appreciation,,,"Hays, Andrew",DANA 204,Full Term Courses,TR,4:00pm - 5:15pm,28,29,,4/1,1,,
201730,Guilford,32049,MUS 112,001,4,Rock Hist:Rock & Roll to Blues,,,"Puterbaugh, Parke",DANA 104,Full Term Courses,TR,4:00pm - 5:15pm,26,25,,4/1,0,,
201730,Guilford,32050,MUS 112,002,4,Rock Hist:Rock & Roll to Blues,,,"Puterbaugh, Parke",DANA 204,Full Term Courses,TR,6:00pm - 7:15pm,27,25,,2/1,0,,
201730,Guilford,30615,MUS 120,001,1,Guilford College Choir,,,"Looker, Wendy",DANA CHOIR,Full Term Courses,MR,4:00pm - 5:15pm,24,60,0/0,0/0,36,,
201730,Guilford,30617,MUS 121,001,1,String Ensemble,,,"Willie, Rebecca",DANA 104,Full Term Courses,W,1:00pm - 2:15pm,5,15,0/0,0/0,10,,
201730,Guilford,30618,MUS 122,001,1,Guitar Ensemble,,,"Rowan, Kami",DANA CHOIR,Full Term Courses,MW,5:30pm - 6:30pm,6,20,0/0,0/0,14,,
201730,Guilford,32051,MUS 123,001,1,Jazz Combo,Prerequisite:  Instructor permission.,,"Hays, Andrew",DANA 112,Full Term Courses,TBA,TBA,5,15,0/0,0/0,10,,
201730,Guilford,32052,MUS 123,002,1,Jazz Combo,Prerequisite:  Instructor permission.,,"Hays, Andrew",DANA 112,Full Term Courses,TBA,TBA,4,15,0/0,0/0,11,,
201730,Guilford,32053,MUS 123,003,1,Jazz Combo,Prerequisite: Instructor permission.,,"Hays, Andrew",DANA 112,Full Term Courses,TBA,TBA,4,15,0/0,0/0,11,,
201730,Guilford,32405,MUS 123,004,1,Jazz Combo,Prerequisite: Instructor permission.,,"Hays, Andrew",DANA ,Full Term Courses,TBA,TBA,5,15,0/0,0/0,10,,
201730,Guilford,30619,MUS 124,001,1,Jazz Ensemble,Prerequisite:  Instructor permission.,,"Hays, Andrew",DANA CHOIR,Full Term Courses,TR,6:00pm - 7:15pm,10,15,0/0,0/0,5,,
201730,Guilford,30623,MUS 127,001,1,Concert Band,Class is held off-campus.,,"Hays, Andrew",DANA ,Full Term Courses,TBA,TBA,1,25,0/0,0/0,24,,
201730,Guilford,30624,MUS 129,001,1,Orchestra,Class is held off-campus.,,"Hays, Andrew",DANA ,Full Term Courses,TBA,TBA,0,25,0/0,0/0,25,,
201730,Guilford,30625,MUS 130,001,1,Beginning Guitar:Hum & Strum,Course fee: $150.,,"Rowan, Kami",DANA 112,Full Term Courses,M,3:00pm - 3:59pm,3,10,0/0,0/0,7,,
201730,Guilford,32054,MUS 131,001,1,Interm  Guitar:Picks & Tabs,Course fee: $150.,,"Rowan, Kami",DANA 112,Full Term Courses,M,4:00pm - 4:59pm,5,10,0/0,0/0,5,,
201730,Guilford,30627,MUS 132,001,1,Voice Class,,,"Looker, Wendy",DANA CHOIR,Full Term Courses,MW,11:30am - 12:45pm,3,10,0/0,0/0,7,,
201730,Guilford,32433,MUS 134,001,1,African Drumming Class,,,"Rorie, Alfonso",DANA CHOIR,Full Term Courses,W,7:30pm - 8:45pm,11,15,0/0,0/0,4,,
201730,Guilford,31467,MUS 141,001,1,Class Piano I,,,"Parker, Michael",DANA 202,Full Term Courses,MW,8:30am - 9:45am,7,15,0/0,0/0,8,,
201730,Guilford,33190,MUS 142,001,1,Class Piano II,,,"Parker, Michael",DANA 202,Full Term Courses,MW,8:30am - 9:45am,1,15,0/0,0/0,14,,
201730,Guilford,31468,MUS 143,001,1,Class Piano III,Prerequisite: MUS 142 or instructor permission.,,"Parker, Michael",DANA 202,Full Term Courses,TF,8:30am - 9:45am,0,15,0/0,0/0,15,,
201730,Guilford,33019,MUS 150,001,1,LUMINA treble ensemble,,,"Looker, Wendy",DANA CHOIR,Full Term Courses,TF,4:00pm - 5:15pm,9,15,0/0,0/0,6,,
201730,Guilford,30629,MUS 201,001,4,Music Theory III,Prerequisite: MUS 102 or instructor permission.,,"Lindeman, Timothy",DANA 204,Full Term Courses,MTWRF,11:30am - 12:45pm,6,15,0/0,0/0,9,,
201730,Guilford,33228,MUS 250,001,2,Performance Studies in Harp,Course fee: $700.,,"Garrett, Winifred", ,Full Term Courses,TBA,TBA,1,10,0/0,0/0,9,,
201730,Guilford,33034,MUS 265,001,1,Music Recording & Production,Course fee: $350.,,"Seriff, Daniel", ,Full Term Courses,TBA,TBA,7,20,0/0,0/0,13,,
201730,Guilford,33035,MUS 265,002,2,Music Recording & Production,Course fee: $700.,,"Seriff, Daniel", ,Full Term Courses,TBA,TBA,3,20,0/0,0/0,17,,
201730,Guilford,33118,MUS 270,001,1,Performance Studies in Piano,Course fee:  $350.,,"Parker, Michael   Rowan, Kami", ,Full Term Courses,TBA,TBA,9,20,0/0,0/0,11,,
201730,Guilford,33120,MUS 270,002,2,Performance Studies in Piano,Course fee: $700.,,"Parker, Michael   Rowan, Kami", ,Full Term Courses,TBA,TBA,2,20,0/0,0/0,18,,
201730,Guilford,30632,MUS 270,003,1,Performance Studies in Piano,Course fee:  $350.,,"Lindeman, Timothy   Rowan, Kami",DANA ,Full Term Courses,TBA,TBA,1,20,0/0,0/0,19,,
201730,Guilford,30633,MUS 270,004,2,Performance Studies in Piano,Course fee:  $700.,,"Lindeman, Timothy   Rowan, Kami",DANA ,Full Term Courses,TBA,TBA,2,20,0/0,0/0,18,,
201730,Guilford,31708,MUS 271,001,1,Performance Studies:Jazz Piano,Course fee:  $350.,,"Freundt, Mark   Rowan, Kami",DANA ,Full Term Courses,TBA,TBA,0,20,0/0,0/0,20,,
201730,Guilford,31709,MUS 271,002,2,Performance Studies:Jazz Piano,Course fee:  $700.,,"Freundt, Mark   Rowan, Kami",DANA ,Full Term Courses,TBA,TBA,2,20,0/0,0/0,18,,
201730,Guilford,30636,MUS 272,001,1,Performance Studies in Voice,Course fee:  $350.,,"Bumgardner, James",DANA ,Full Term Courses,TBA,TBA,3,10,0/0,0/0,7,,
201730,Guilford,30637,MUS 272,002,2,Performance Studies in Voice,Course fee:  $700.,,"Bumgardner, James",DANA ,Full Term Courses,TBA,TBA,6,10,0/0,0/0,4,,
201730,Guilford,30638,MUS 272,003,1,Performance Studies in Voice,Course fee:  $350.,,"Looker, Wendy   Rowan, Kami",DANA ,Full Term Courses,TBA,TBA,3,10,0/0,0/0,7,,
201730,Guilford,30640,MUS 273,001,1,Performance Studies in Guitar,Course fee:  $350.,,"Lindeman, Timothy   Rowan, Kami",DANA ,Full Term Courses,TBA,TBA,5,10,0/0,0/0,5,,
201730,Guilford,30641,MUS 273,002,2,Performance Studies in Guitar,Course fee:  $700.  Enrollment limited to music majors.,,"Lindeman, Timothy   Rowan, Kami",DANA ,Full Term Courses,TBA,TBA,7,10,0/0,0/0,3,,
201730,Guilford,30642,MUS 273,003,1,Performnce Studies:Jazz Guitar,Course fee:  $350.,,"Seriff, Daniel",DANA ,Full Term Courses,TBA,TBA,0,10,0/0,0/0,10,,
201730,Guilford,30643,MUS 273,004,2,Performnce Studies:Jazz Guitar,Course fee:  $700.,,"Seriff, Daniel",DANA ,Full Term Courses,TBA,TBA,3,10,0/0,0/0,7,,
201730,Guilford,30646,MUS 274,001,1,Performance Studies: Saxophone,Course fee:  $350.,,"Hays, Andrew   Rowan, Kami",DANA ,Full Term Courses,TBA,TBA,0,10,0/0,0/0,10,,
201730,Guilford,30647,MUS 274,002,2,Performance Studies: Saxophone,Course fee:  $700.,,"Hays, Andrew   Rowan, Kami",DANA ,Full Term Courses,TBA,TBA,1,10,0/0,0/0,9,,
201730,Guilford,30648,MUS 275,001,1,Perfrmnc Studies:Brass Trumpet,Course fee:  $350.  See music department to arrange for private lessons.,,"Cirba, Anita",DANA ,Full Term Courses,TBA,TBA,1,10,0/0,0/0,9,,
201730,Guilford,30649,MUS 275,002,2,Perfrmnc Studies:Brass Trumpet,Course fee:  $700.  See music department to arrange for private lessons.,,"Cirba, Anita",DANA ,Full Term Courses,TBA,TBA,0,10,0/0,0/0,10,,
201730,Guilford,33188,MUS 275,003,1,Performance Studies in Brass,Course fee:  $350.  See music department to arrange for private lessons.,,"Vance, David", ,Full Term Courses,TBA,TBA,0,10,0/0,0/0,10,,
201730,Guilford,33189,MUS 275,004,2,Performance Studies in Brass,Course fee:  $700.  See music department to arrange for private lessons.,,"Vance, David", ,Full Term Courses,TBA,TBA,1,10,0/0,0/0,9,,
201730,Guilford,32301,MUS 276,001,1,Prfrmnc Studies Winds:Clarinet,Course fee: $350.  See music department to arrange for private lessons.,,"Eby, Carmen",DANA ,Full Term Courses,TBA,TBA,1,10,0/0,0/0,9,,
201730,Guilford,32302,MUS 276,002,2,Prfrmnc Studies Winds:Clarinet,Course fee:  $700. See music department to arrange for private lessons.,,"Eby, Carmen",DANA ,Full Term Courses,TBA,TBA,1,10,0/0,0/0,9,,
201730,Guilford,32311,MUS 276,003,1,Prfrmnce Studies Winds:Flute,Course fee: $350.,,"Der, Krisztina",DANA ,Full Term Courses,TBA,TBA,2,10,0/0,0/0,8,,
201730,Guilford,32312,MUS 276,004,2,Perfrmnce Studies Winds:Flute,Course fee: $700.,,"Der, Krisztina",DANA ,Full Term Courses,TBA,TBA,0,10,0/0,0/0,10,,
201730,Guilford,30652,MUS 277,001,1,Performnc Studies Bass Guitar,Course fee:  $350.,,"Gambetta, Charles",DANA ,Full Term Courses,TBA,TBA,1,10,0/0,0/0,9,,
201730,Guilford,30653,MUS 277,002,2,Performnc Studies Bass Guitar,Course fee:  $700.,,"Gambetta, Charles",DANA ,Full Term Courses,TBA,TBA,0,10,0/0,0/0,10,,
201730,Guilford,30654,MUS 278,001,1,Performance Studies Percussion,Course fee:  $350.,,"Sykes, Wiley",DANA ,Full Term Courses,TBA,TBA,4,10,0/0,0/0,6,,
201730,Guilford,30655,MUS 278,002,2,Performance Studies Percussion,Course fee:  $700.,,"Sykes, Wiley",DANA ,Full Term Courses,TBA,TBA,3,10,0/0,0/0,7,,
201730,Guilford,32436,MUS 279,001,1,Composition,Course fee: $350.,,"Rowan, Kami",DANA ,Full Term Courses,TBA,TBA,0,10,0/0,0/0,10,,
201730,Guilford,32437,MUS 279,002,2,Composition,Course fee: $700.,,"Rowan, Kami",DANA ,Full Term Courses,TBA,TBA,0,10,0/0,0/0,10,,
201730,Guilford,30658,MUS 280,001,1,Performance Studies:Violin,Course fee:  $350.,,"Willie, Rebecca",DANA ,Full Term Courses,TBA,TBA,4,10,0/0,0/0,6,,
201730,Guilford,30659,MUS 280,002,2,Performance Studies:Violin,Course fee:  $700.  See music department to arrange for private lessons.,,"Willie, Rebecca",DANA ,Full Term Courses,TBA,TBA,0,10,0/0,0/0,10,,
201730,Guilford,30660,MUS 281,001,1,Performance Studies in Viola,Course fee:  $350.,,"Toney, Angela",DANA ,Full Term Courses,TBA,TBA,1,10,0/0,0/0,9,,
201730,Guilford,30661,MUS 281,002,2,Performance Studies in Viola,Course fee:  $700.,,"Toney, Angela",DANA ,Full Term Courses,TBA,TBA,0,10,0/0,0/0,10,,
201730,Guilford,30662,MUS 282,001,1,Performance Studies in Cello,Course fee:  $350.,,"Ronnevik, Karl",DANA ,Full Term Courses,TBA,TBA,0,10,0/0,0/0,10,,
201730,Guilford,30663,MUS 282,002,2,Performance Studies in Cello,Course fee:  $700.,,"Ronnevik, Karl",DANA ,Full Term Courses,TBA,TBA,0,10,0/0,0/0,10,,
201730,Guilford,30664,MUS 283,001,1,Performnce Studies:Double Bass,Course fee:  $350.,,"Gambetta, Charles",DANA ,Full Term Courses,TBA,TBA,1,10,0/0,0/0,9,,
201730,Guilford,30665,MUS 283,002,2,Performnce Studies:Double Bass,Course fee:  $700.,,"Gambetta, Charles",DANA ,Full Term Courses,TBA,TBA,0,10,0/0,0/0,10,,
201730,Guilford,32228,MUS 284,001,1,Perfrmnc Studies:Jazz Imprvstn,Course fee:  $350.,,"Hays, Andrew   Rowan, Kami",DANA 207,Full Term Courses,TBA,TBA,0,15,0/0,0/0,15,,
201730,Guilford,32229,MUS 284,002,2,Perfrmnc Studies:Jazz Imprvstn,Course fee:  $700.,,"Hays, Andrew   Rowan, Kami",DANA 207,Full Term Courses,TBA,TBA,0,15,0/0,0/0,15,,
201730,Guilford,32743,MUS 295,001,2,WQFS Practicum,,,"Rowan, Kami",FOUN E GALLERY,Full Term Courses,T,5:30pm - 6:30pm,4,25,0/0,0/0,21,,
201730,Guilford,32744,MUS 295,002,4,WQFS Practicum,,,"Rowan, Kami",FOUN E GALLERY,Full Term Courses,T,5:30pm - 6:30pm,3,25,0/0,0/0,22,,
201730,Guilford,30666,MUS 302,001,1,Junior Recital,,,"Rowan, Kami",DANA ,Full Term Courses,TBA,TBA,1,10,0/0,0/0,9,,
201730,Guilford,30667,MUS 402,001,1,Senior Recital,,,"Rowan, Kami",DANA ,Full Term Courses,TBA,TBA,0,10,0/0,0/0,10,,
201730,Guilford,30668,MUS 403,001,2,Senior Project,,,"Rowan, Kami",DANA ,Full Term Courses,TBA,TBA,0,10,0/0,0/0,10,,
201730,Guilford,31494,PECS 110,001,4,Intro Peace & Conflict Studies,,,"Tursunova, Zulfiya",KING 205,Full Term Courses,MR,1:00pm - 2:15pm,15,25,,4/1,10,,
201730,Guilford,33022,PECS 246,001,4,Mediation/Conflict Interventn,,,"Hope, Mary",FRNK 220,Full Term Courses,TF,1:00pm - 2:15pm,8,8,0/0,0/0,0,,
201730,Guilford,32087,PECS 465,001,4,Senior Seminar,Enrollment priority given to senior PECS majors or minors. Other students may register with instructor permission. Prerequisite: Historical Perspectives.,,"Tursunova, Zulfiya",DANA 217,Full Term Courses,R,2:30pm - 5:20pm,1,16,0/0,0/0,15,,
201730,Guilford,30067,PHIL 100,001,4,Introduction to Philosophy,,,"Daukas, Nancy",FRNK 320,Full Term Courses,MW,10:00am - 11:15am,28,25,,5/1,0,,
201730,Guilford,31991,PHIL 100,002,4,Introduction to Philosophy,,,"Artrip, Ryan",DUKE 201,Full Term Courses,MW,6:00pm - 7:15pm,24,25,0/0,0/0,1,,
201730,Guilford,30071,PHIL 111,001,4,Ethics,,,"Ricks, Vance",DUKE 305,Full Term Courses,TF,8:30am - 9:45am,13,25,,4/1,12,,
201730,Guilford,31366,PHIL 111,002,4,Ethics,,,"Ricks, Vance",DUKE 213,Full Term Courses,TF,11:30am - 12:45pm,23,25,,6/1,2,,
201730,Guilford,33003,PHIL 232,001,4,Philosophy and Gender,,,"Daukas, Nancy",DUKE 213,Full Term Courses,MW,11:30am - 12:45pm,15,25,0/0,0/0,10,,
201730,Guilford,33305,PHIL 260,001,2,Intro Confucian Philosophies,,,"Ricks, Vance", ,Full Term Courses,TBA,TBA,1,25,0/0,0/0,24,,
201730,Guilford,31351,PHIL 310,001,4,Ancient Western Philosophy,Prerequisite: Historical Perspectives and at least one PHIL course.,,"Daukas, Nancy",DUKE 211,Full Term Courses,MR,2:30pm - 3:45pm,16,20,0/0,0/0,4,,
201730,Guilford,33136,PHIL 350,001,4,Media and Politics of Truth,,,"Artrip, Ryan",DUKE 211,Full Term Courses,T,7:25pm - 10:10pm,2,25,0/0,0/0,23,13,
201730,Guilford,30678,PHYE 100,001,1,Beginning Tennis,,,"McCain, David",RBFH ,Full Term Courses,MW,10:00am - 11:15am,16,18,,3/1,2,,
201730,Guilford,30679,PHYE 100,002,1,Tai Chi,Course will be held in the Community Center.,,"Carter, Michelle   Sangimino, Peter", ,Full Term Courses,TF,10:00am - 11:15am,9,29,0/0,0/0,20,,
201730,Guilford,30680,PHYE 100,003,1,Introduction to Yoga I,Course will be held in the Community Center.,,"Bakker, Richard", ,Full Term Courses,MR,1:00pm - 2:15pm,24,24,,2/1,0,,
201730,Guilford,32103,PHYE 100,004,1,Mixed Level Yoga II,Course will be held in the Community Center.,,"Bakker, Richard", ,Full Term Courses,MR,2:30pm - 3:45pm,7,20,0/0,0/0,13,,
201730,Guilford,30683,PHYE 100,005,1,Beginning Zumba,Course will be held in the Community Center.,,"Clem, Elizabeth", ,Full Term Courses,TR,6:00pm - 7:15pm,21,30,0/0,0/0,9,,
201730,Guilford,31734,PHYE 100,007,1,General Conditioning,,,"Zullinger, William",RBFH ,Full Term Courses,MW,6:00pm - 8:00pm,16,30,0/0,0/0,14,,
201730,Guilford,32449,PHYS 107,001,4,Exploring the Solar System,Corequisite: Associated lab.,,"Espinola, Thomas",FRNK 101,Full Term Courses,R,7:25pm - 10:10pm,23,27,0/0,0/0,4,,
201730,Guilford,32450,PHYS 107,002,0,Lab,,,"Espinola, Thomas",FRNK 330,Full Term Courses,T,7:25pm - 10:10pm,23,27,0/0,0/0,4,,
201730,Guilford,32715,PHYS 111,001,4,Intro Phys for Life Sciences I,Corequisite: Associated lab.,,"Nelson, Peter",FRNK 330,Full Term Courses,MWR,11:30am - 12:45pm,32,32,0/0,0/0,0,,
201730,Guilford,32716,PHYS 111,002,0,Lab,,,"Nelson, Peter",FRNK 330,Full Term Courses,M,2:30pm - 5:20pm,16,16,0/0,0/0,0,,
201730,Guilford,32953,PHYS 111,003,0,Lab,,,"Nelson, Peter",FRNK 330,Full Term Courses,R,2:30pm - 5:20pm,16,16,0/0,0/0,0,,
201730,Guilford,32717,PHYS 117,001,4,Physics I,Corequisite: Associated lab.,,"Espinola, Thomas",FRNK 330,Full Term Courses,MWF,8:30am - 9:45am,24,30,0/0,0/0,6,,
201730,Guilford,32718,PHYS 117,002,0,Lab,,,"Espinola, Thomas",FRNK 330,Full Term Courses,T,8:30am - 11:15am,9,15,0/0,0/0,6,,
201730,Guilford,32954,PHYS 117,003,0,Lab,,,"Espinola, Thomas",FRNK 330,Full Term Courses,T,2:30pm - 5:20pm,15,15,0/0,0/0,0,,
201730,Guilford,30219,PHYS 121,001,5,Classical and Modern Physics I,Corequisite:  Associated lab.,,"Smith, Donald",FRNK 220,Full Term Courses,MWR,11:30am - 12:45pm,12,18,,3/1,6,,
201730,Guilford,31698,PHYS 121,002,0,Lab,,,"Smith, Donald",FRNK 220,Full Term Courses,R,2:30pm - 5:20pm,12,18,,3/1,6,,
201730,Guilford,30225,PHYS 223,001,4,Classical & Modern Physics III,Prerequisite: PHYS 122 or instructor permission. Corequisite: PHYS 480 strongly recommended.,,"Nelson, Peter",FRNK 220,Full Term Courses,MWR,8:30am - 9:45am,5,15,0/0,0/0,10,,
201730,Guilford,32399,PHYS 231,001,2,Experimental Physics I,Prerequisite: PHYS 122 or instructor permsision. Corequisite: PHYS 480 strongly recommended.,,"Smith, Donald",FRNK 220,Full Term Courses,M,2:30pm - 5:20pm,2,15,0/0,0/0,13,,
201730,Guilford,32400,PHYS 422,001,4,Electromagnetism,"Prerequisites: PHYS 223, MATH/PHYS 320 or instructor permission.  Corequisite: PHYS 480 strongly recommended.",,"Smith, Donald",FRNK 233,Full Term Courses,MWF,8:30am - 9:45am,5,15,0/0,0/0,10,,
201730,Guilford,30229,PHYS 480,001,0,Physics Department Seminar,,,"Smith, Donald",FRNK 220,Full Term Courses,W,2:30pm - 3:45pm,12,25,0/0,0/0,13,,
201730,Guilford,32974,PPS 150,001,2,Every Campus a Refuge I,,,"Abdo, Diya",KING 126,Full Term Courses,W,11:30am - 12:45pm,16,25,0/0,0/0,9,,
201730,Guilford,32924,PPS 210,001,2,Practices and Narratives,Enrollment limited to PPS Scholars.,,"Justad, Mark",KING 126   KING 126,Full Term Courses,F   T,6:00pm - 8:00pm   8:30am - 9:45am,14,25,0/0,0/0,11,,
201730,Guilford,32925,PPS 240,001,4,Cape Fear River Basin Sem I,Prerequisites:  ENGL 102 and instructor permission.,,"Dery, Maia",KING 126,Full Term Courses,W,2:30pm - 6:30pm,0,25,0/0,0/0,25,12,
201730,Guilford,33097,PPS 250,001,2,Moblzng Socl Justce on campus,,,"Craven, Krista",KING 126,Full Term Courses,R,2:30pm - 3:45pm,12,20,0/0,0/0,8,,
201730,Guilford,32927,PPS 340,001,4,Cape Fear River Basin Sem II,"Prerequisite:  ENVS/PPS 240 with approved research proposal, or instructor permission.",,"Dery, Maia",KING 126,Full Term Courses,W,2:30pm - 6:30pm,2,25,0/0,0/0,23,12,
201730,Guilford,32955,PSCI 101,002,4,The American Political System,,,"McNamara, Elizabeth",DUKE 202,Full Term Courses,TF,2:30pm - 3:45pm,18,25,,2/1,7,,
201730,Guilford,30704,PSCI 105,001,4,Comparative Politics,,,"Guo, Xuezhi",KING 123,Full Term Courses,TF,11:30am - 12:45pm,26,25,,7/1,0,,
201730,Guilford,32730,PSCI 105,002,4,Comparative Politics,Hybrid course. Contact instructor for further information.,,"Guo, Xuezhi",BAUM 104,Full Term Courses,T,7:25pm - 10:10pm,25,25,0/0,0/0,0,,
201730,Guilford,31390,PSCI 106,001,4,Intro Classics Political Thght,,,"Rosales, Maria",DUKE M-L,Full Term Courses,TR,4:00pm - 5:15pm,22,25,,3/1,3,,
201730,Guilford,32114,PSCI 230,001,4,Politics of Problem Solving,,,"Rosales, Maria",FRNK 220,Full Term Courses,TR,6:00pm - 7:15pm,23,25,0/0,0/0,2,,
201730,Guilford,33013,PSCI 350,001,4,Politics of Health,,,"Babic, Aleks",DUKE 303,Full Term Courses,MW,11:30am - 12:45pm,13,25,0/0,0/0,12,,
201730,Guilford,33014,PSCI 350,002,4,Media and Politics of Truth,,,"Artrip, Ryan",DUKE 211,Full Term Courses,T,7:25pm - 10:10pm,11,25,0/0,0/0,14,13,
201730,Guilford,30565,PSY 100,001,4,General Psychology,,,"Estow, Sarah",KING 222,Full Term Courses,TR,1:00pm - 2:15pm,25,25,,10/1,0,,
201730,Guilford,32548,PSY 100,002,4,General Psychology,,,"Jacks, Julia",KING 226,Full Term Courses,MR,2:30pm - 3:45pm,25,25,,8/1,0,,
201730,Guilford,32167,PSY 100,003,4,General Psychology,,,"McGuire, Eva",KING 123,Full Term Courses,TR,4:00pm - 5:15pm,24,25,,8/1,1,,
201730,Guilford,33344,PSY 150,001,4,General Psychology,,,"McGuire, Eva", ,Full Term Courses,TBA,TBA,1,1,0/0,0/0,0,,
201730,Guilford,32695,PSY 224,001,4,Developmental Psychology,Corequisite: 20 hours of community engagement.,,"Eisenberg, Lawrence",KING 222,Full Term Courses,MW,11:30am - 12:45pm,24,25,,4/1,1,,
201730,Guilford,32902,PSY 224,002,4,Developmental Psychology,Corequisite: 20 hours of community engagement. Hybrid course. Classes may meet less on campus than scheduled.,,"Eisenberg, Lawrence",KING 123,Full Term Courses,TF,2:30pm - 3:45pm,24,25,0/0,0/0,1,,
201730,Guilford,30594,PSY 232,001,4,Introduction to Personality,,,"Jacks, Julia",KING 226,Full Term Courses,MR,1:00pm - 2:15pm,24,25,0/0,0/0,1,,
201730,Guilford,32029,PSY 241,001,4,Mass Media,,,"Zweigenhaft, Richard",KING 222,Full Term Courses,MR,2:30pm - 3:45pm,24,22,0/0,0/0,0,,
201730,Guilford,30572,PSY 301,001,4,Research Methods and Analysis,"Prerequisites: PSY 100, Historical Perspectives, and Quantitative Literacy. Optional 4-credit practicum and PSY 303 strongly recommended.",,"Riskind, Rachel",KING 223,Full Term Courses,TR,4:00pm - 5:15pm,13,20,0/0,0/0,7,,
201730,Guilford,30528,PSY 301,002,4,Research Methods and Analysis,"Prerequisites: PSY 100, Historical Perspectives and Quantitative Literacy. Optional 4-credit practicum and PSY 303 is strongly recommended.",,"McGuire, Eva",KING 223,Full Term Courses,TR,6:00pm - 7:15pm,20,20,0/0,0/0,0,,
201730,Guilford,32030,PSY 303,001,4,Rsrch Mthds/Analysis Practicum,Corequisite: PSY 301.,,"Estow, Sarah",KING 223,Full Term Courses,M,2:30pm - 4:30pm,11,25,0/0,0/0,14,,
201730,Guilford,32031,PSY 303,002,4,Rsrch Mthds/Analysis Practicum,Corequisite: PSY 301.,,"Estow, Sarah",KING 223,Full Term Courses,M,6:00pm - 8:00pm,15,25,0/0,0/0,10,,
201730,Guilford,32905,PSY 338,001,4,Behavior Change,Prerequisite: PSY 100 or PSY 232.,,"McGuire, Eva",KING 203,Full Term Courses,TR,1:00pm - 2:15pm,17,25,0/0,0/0,8,,
201730,Guilford,30476,PSY 342,001,4,Abnormal Psychology,Prerequisite: PSY 100 or PSY 232.,,"Henry, Christopher",KING 222,Full Term Courses,TR,6:00pm - 7:15pm,24,25,0/0,0/0,1,,
